GPSpt,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
84,41996,729,Emerald-spotted Wood Dove,,1,1,
84,41996,729,Woodland Kingfisher,,1,1,
85,41996,751,Red-faced Mousebird,1,,1,
85,41996,751,Golden-breasted Bunting,1,,1,
85,41996,751,White-bellied Sunbird,1,,1,
85,41996,751,Purple-banded Sunbird,1,,1,
85,41996,751,Rattling Cisticola,3,,3,
85,41996,751,Black-crowned Tchagra,,1,1,
85,41996,751,Rufous-naped Lark,,1,1,
85,41996,751,Barn Swallow,,1,1,
85,41996,751,Brubru,,1,1,
85,41996,751,Cape Glossy Starling,,1,1,
85,41996,751,Pied Crow,,2,2,Nesting in comm tower off property; with 1 fledger
85,41996,751,Emerald-spotted Wood Dove,,2,2,
85,41996,751,Dark-capped Bulbul,,2,2,
86,41996,808,Dark-capped Bulbul,1,,1,
86,41996,808,Long-billed Crombec,1,,1,
86,41996,808,Common Scimitarbill,2,,2,
86,41996,808,Southern Black Tit,2,,2,
86,41996,808,Rattling Cisticola,3,,3,
86,41996,808,Cape Glossy Starling,7,,7,
86,41996,808,Dideric Cuckoo,,1,1,
86,41996,808,Violet-backed Starling,,1,1,
86,41996,808,Golden-breasted Bunting,,2,2,
87,41996,828,Red-faced Mousebird,1,2,3,
87,41996,828,Barn Swallow,1,,1,
87,41996,828,Dark-capped Bulbul,1,,1,
87,41996,828,Woodland Kingfisher,1,,1,
87,41996,828,White-bellied Sunbird,1,,1,
87,41996,828,Cape Glossy Starling,2,,2,
87,41996,828,European Bee-eater,2,,2,
87,41996,828,Red-backed Shrike,2,,2,
88,41996,848,Rufous-naped Lark,1,,1,
88,41996,848,Red-backed Shrike,1,,1,
88,41996,848,Red-eyed Dove,1,,1,
88,41996,848,Golden-breasted Bunting,1,,1,
88,41996,848,Rattling Cisticola,2,,2,
88,41996,848,Red-billed Oxpecker,2,,2,
88,41996,848,White-crested Helmetshrike,3,,3,
88,41996,848,Dideric Cuckoo,,1,1,
88,41996,848,Striped Kingfisher,,1,1,
88,41996,848,Grey-headed Bushshrike,,1,1,
89,41996,902,Black-crowned Tchagra,1,,1,
89,41996,902,Grey-headed Bushshrike,1,,1,
89,41996,902,Blue Waxbill,1,,1,
89,41996,902,Willow Warbler,1,,1,
89,41996,902,Red-billed Oxpecker,2,,2,
89,41996,902,Rattling Cisticola,2,,2,
89,41996,902,Long-billed Crombec,2,,2,
89,41996,902,White-browed Scrub Robin,2,,2,
89,41996,902,Cape Glossy Starling,2,,2,
89,41996,902,Red-faced Mousebird,2,,2,
89,41996,902,Fork-tailed Drongo,3,2,5,
89,41996,902,Cape Turtle Dove,,1,1,
89,41996,902,Emerald-spotted Wood Dove,,1,1,
89,41996,902,Black-headed Oriole,,1,1,
90,41996,917,Emerald-spotted Wood Dove,1,1,2,
90,41996,917,Red-backed Shrike,1,,1,
90,41996,917,Yellow-fronted Canary,1,,1,
90,41996,917,Black-crowned Tchagra,1,,1,
90,41996,917,Orange-breasted Bushshrike,1,,1,
90,41996,917,Golden-tailed Woodpecker,1,,1,
90,41996,917,Long-billed Crombec,1,,1,
90,41996,917,Chinspot Batis,1,,1,
90,41996,917,Brown-crowned Tchagra,1,,1,
90,41996,917,Woodland Kingfisher,1,,1,
90,41996,917,Willow Warbler,1,,1,
90,41996,917,European Bee-eater,2,1,3,
90,41996,917,Rattling Cisticola,2,,2,
90,41996,917,White-bellied Sunbird,2,,2,
90,41996,917,Chinspot Batis,,1,1,
90,41996,917,Dideric Cuckoo,,1,1,
90,41996,917,Laughing Dove,,1,1,
90,41996,917,Black-backed Puffback,,1,1,
90,41996,917,Pin-tailed Whydah,,1,1,
91,41996,935,Violet-backed Starling,1,,1,
91,41996,935,Woodland Kingfisher,1,,1,
91,41996,935,Fork-tailed Drongo,1,,1,
91,41996,935,Sombre Greenbul,1,,1,
91,41996,935,Emerald-spotted Wood Dove,2,,2,
91,41996,935,Hooded Vulture,2,,2,
91,41996,935,Rattling Cisticola,3,,3,
91,41996,935,White-backed Vulture,5,,5,
91,41996,935,Rufous-naped Lark,,1,1,
91,41996,935,Golden-breasted Bunting,,1,1,
92,41996,956,Fork-tailed Drongo,1,,1,
92,41996,956,Long-billed Crombec,1,,1,
92,41996,956,Blue Waxbill,2,,2,
92,41996,956,Dark-capped Bulbul,2,,2,
92,41996,956,Rattling Cisticola,3,,3,
92,41996,956,Emerald-spotted Wood Dove,,1,1,
92,41996,956,European Bee-eater,,1,1,
92,41996,956,Black-crowned Tchagra,,1,1,
93,41997,447,Dark-capped Bulbul,1,1,2,
93,41997,447,Grey-headed Bushshrike,1,,1,
93,41997,447,Yellow-fronted Canary,1,,1,
93,41997,447,Chinspot Batis,2,,2,
93,41997,447,Rattling Cisticola,2,,2,
93,41997,447,White-bellied Sunbird,3,,3,
93,41997,447,Brown-crowned Tchagra,,1,1,
93,41997,447,Emerald-spotted Wood Dove,,1,1,
93,41997,447,Black Cuckoo,,1,1,
93,41997,447,Gorgeous Bushshrike,,2,2,
93,41997,447,Southern Boubou,,2,2,
94,41997,504,Gorgeous Bushshrike,1,,1,
94,41997,504,Scarlet-chested Sunbird,1,,1,
94,41997,504,Grey-headed Bushshrike,1,,1,
94,41997,504,Burchell's Coucal,1,,1,
94,41997,504,White-browed Scrub Robin,1,,1,
94,41997,504,Dark-capped Bulbul,1,,1,
94,41997,504,Green-backed Camaroptera,1,,1,
94,41997,504,Sombre Greenbul,1,,1,
94,41997,504,Long-billed Crombec,1,,1,
94,41997,504,Eastern Nicator,2,,2,
94,41997,504,Black-headed Oriole,2,,2,
94,41997,504,Rattling Cisticola,2,,2,
94,41997,504,Blue Waxbill,2,,2,
94,41997,504,Chinspot Batis,,1,1,
94,41997,504,Emerald-spotted Wood Dove,,1,1,
95,41997,519,Long-billed Crombec,1,,1,
95,41997,519,Eastern Nicator,1,,1,
95,41997,519,Black Cuckoo,1,,1,
95,41997,519,Rattling Cisticola,1,,1,
95,41997,519,Chinspot Batis,1,,1,
95,41997,519,Tawny-flanked Prinia,1,,1,
95,41997,519,Emerald-spotted Wood Dove,,1,1,
95,41997,519,Brown-hooded Kingfisher,,1,1,
95,41997,519,Brown-crowned Tchagra,,1,1,
96,41997,537,Black-headed Oriole,1,,1,
96,41997,537,Black-backed Puffback,1,,1,
96,41997,537,Green-backed Camaroptera,1,,1,
96,41997,537,Red-chested Cuckoo,1,,1,
96,41997,537,African Paradise Flycatcher,1,,1,
96,41997,537,Dark-capped Bulbul,2,,2,
96,41997,537,Gorgeous Bushshrike,2,,2,
96,41997,537,Sombre Greenbul,2,,2,
96,41997,537,Emerald-spotted Wood Dove,,1,1,
96,41997,537,Eastern Nicator,,1,1,
96,41997,537,Southern Boubou,,2,2,
96,41997,537,Chinspot Batis,,2,2,
97,41997,552,White-bellied Sunbird,1,,1,
97,41997,552,Spotted Flycatcher,1,,1,
97,41997,552,Tawny-flanked Prinia,1,,1,
97,41997,552,Red-backed Shrike,1,,1,
97,41997,552,Chinspot Batis,1,,1,
97,41997,552,Willow Warbler,1,,1,
97,41997,552,Blue Waxbill,2,,2,
97,41997,552,Terrestrial Brownbul,2,,2,
97,41997,552,Scarlet-chested Sunbird,2,,2,
97,41997,552,Yellow-fronted Canary,3,,3,
97,41997,552,Emerald-spotted Wood Dove,,1,1,
97,41997,552,Sombre Greenbul,,1,1,
97,41997,552,Green-backed Camaroptera,,1,1,
97,41997,552,White-browed Scrub Robin,,1,1,
97,41997,552,Gorgeous Bushshrike,,2,2,
98,41997,610,Eastern Nicator,1,1,2,
98,41997,610,Purple-crested Turaco,1,,1,
98,41997,610,Scarlet-chested Sunbird,1,,1,
98,41997,610,Green-backed Camaroptera,2,,2,
98,41997,610,Brown-hooded Kingfisher,2,,2,
98,41997,610,Dark-capped Bulbul,4,,4,
98,41997,610,Emerald-spotted Wood Dove,,1,1,
98,41997,610,Klaas's Cuckoo,,1,1,
98,41997,610,Sombre Greenbul,,1,1,
98,41997,610,Yellow-breasted Apalis,,1,1,
98,41997,610,Gorgeous Bushshrike,,2,2,
99,41997,626,Eastern Nicator,1,,1,
99,41997,626,White-bellied Sunbird,1,,1,
99,41997,626,Terrestrial Brownbul,1,,1,
99,41997,626,Dark-capped Bulbul,1,,1,
99,41997,626,White-browed Robin-Chat,1,,1,
99,41997,626,Woodland Kingfisher,2,,2,
99,41997,626,Southern Boubou,2,,2,
99,41997,626,Black-backed Puffback,2,,2,
99,41997,626,Purple-crested Turaco,,1,1,
100,41997,652,Yellow-fronted Canary,1,,1,
100,41997,652,Emerald-spotted Wood Dove,1,,1,
100,41997,652,Sombre Greenbul,1,,1,
100,41997,652,White-bellied Sunbird,1,,1,
100,41997,652,Brown-crowned Tchagra,1,,1,
100,41997,652,Tawny-flanked Prinia,1,,1,
100,41997,652,Red-backed Shrike,2,,2,
100,41997,652,African Paradise Flycatcher,2,,2,
100,41997,652,Rattling Cisticola,3,,3,
100,41997,652,Hadada Ibis,,1,1,
100,41997,652,Brown-hooded Kingfisher,,1,1,
100,41997,652,Chinspot Batis,,1,1,
100,41997,652,Purple-crested Turaco,,1,1,
100,41997,652,African Harrier-Hawk,,1,1,
102,41997,715,Terrestrial Brownbul,1,,1,
102,41997,715,White-bellied Sunbird,1,,1,
102,41997,715,African Paradise Flycatcher,1,,1,
102,41997,715,Sombre Greenbul,1,,1,
102,41997,715,Green-backed Camaroptera,1,,1,
102,41997,715,Black Cuckoo,1,,1,
102,41997,715,Gorgeous Bushshrike,2,,2,
102,41997,715,Southern Black Tit,2,,2,
102,41997,715,Eastern Nicator,,1,1,
102,41997,715,Fork-tailed Drongo,,1,1,
102,41997,715,Scarlet-chested Sunbird,,1,1,
102,41997,715,Orange-breasted Bushshrike,,1,1,
102,41997,715,Emerald-spotted Wood Dove,,2,2,
103,41997,755,Chinspot Batis,1,1,2,
103,41997,755,Red-chested Cuckoo,1,1,2,
103,41997,755,Rattling Cisticola,1,,1,
103,41997,755,Black-headed Oriole,1,,1,
103,41997,755,African Hoopoe,1,,1,
103,41997,755,White-bellied Sunbird,1,,1,
103,41997,755,Sombre Greenbul,1,,1,
103,41997,755,Dark-capped Bulbul,2,,2,
103,41997,755,Black Cuckoo,2,,2,
103,41997,755,Blue Waxbill,2,,2,
103,41997,755,Green-backed Camaroptera,2,,2,
103,41997,755,Black-backed Puffback,,1,1,
103,41997,755,Brown-crowned Tchagra,,1,1,
103,41997,755,Laughing Dove,,1,1,
103,41997,755,Orange-breasted Bushshrike,,1,1,
103,41997,755,Grey-headed Bushshrike,,1,1,
103,41997,755,Eastern Nicator,,1,1,
103,41997,755,Emerald-spotted Wood Dove,,2,2,
104,41997,811,Sombre Greenbul,1,,1,
104,41997,811,Dark-capped Bulbul,1,,1,
104,41997,811,Southern Boubou,1,,1,
104,41997,811,Bearded Scrub Robin,1,,1,
104,41997,811,Red-eyed Dove,1,,1,
104,41997,811,Green-backed Camaroptera, ,2,#VALUE!,
104,41997,811,White-bellied Sunbird,,1,1,
104,41997,811,Olive Bushshrike,,1,1,
104,41997,811,Eastern Nicator,,1,1,
104,41997,811,Emerald-spotted Wood Dove,,1,1,
104,41997,811,Orange-breasted Bushshrike,,1,1,
104,41997,811,Yellow-fronted Tinkerbird,,1,1,
104,41997,811,African Paradise Flycatcher,,1,1,
104,41997,811,Terrestrial Brownbul,,1,1,
104,41997,811,Black Cuckoo,,2,2,
104,41997,811,Red-faced Mousebird,,2,2,
105,41997,827,Emerald-spotted Wood Dove,1,1,2,
105,41997,827,White-bellied Sunbird,1,,1,
105,41997,827,Black-backed Puffback,1,,1,
105,41997,827,African Paradise Flycatcher,1,,1,
105,41997,827,White-browed Scrub Robin,1,,1,
105,41997,827,Yellow-fronted Canary,2,,2,
105,41997,827,Dark-capped Bulbul,2,,2,
105,41997,827,Southern Boubou,2,,2,
105,41997,827,Rattling Cisticola,2,,2,
105,41997,827,Gorgeous Bushshrike,2,,2,
105,41997,827,Black Cuckoo,2,,2,
105,41997,827,Eastern Nicator,,1,1,
105,41997,827,Woodland Kingfisher,,1,1,
105,41997,827,Orange-breasted Bushshrike,,1,1,
105,41997,827,Black-headed Oriole,,1,1,
105,41997,827,Green-backed Camaroptera,,2,2,
106,41997,843,Scarlet-chested Sunbird,1,,1,
106,41997,843,Black-headed Oriole,1,,1,
106,41997,843,Sombre Greenbul,2,,2,
106,41997,843,Gorgeous Bushshrike,2,,2,
106,41997,843,Emerald-spotted Wood Dove,,1,1,
106,41997,843,Southern Boubou,,1,1,
106,41997,843,Black Cuckoo,,1,1,
106,41997,843,Eastern Nicator,,1,1,
106,41997,843,Green-backed Camaroptera,,1,1,
107,41997,903,Sombre Greenbul,1,1,2,
107,41997,903,Southern Boubou,1,1,2,
107,41997,903,Eastern Nicator,1,,1,
107,41997,903,White-bellied Sunbird,2,,2,
107,41997,903,African Paradise Flycatcher,2,,2,
107,41997,903,Dark-capped Bulbul,,1,1,
107,41997,903,Long-billed Crombec,,1,1,
108,41997,919,Sombre Greenbul,1,,1,
108,41997,919,Eastern Nicator,1,,1,
108,41997,919,Bar-throated Apalis,1,,1,
108,41997,919,Dark-capped Bulbul,1,,1,
108,41997,919,Yellow-fronted Canary,1,,1,
108,41997,919,Long-billed Crombec,1,,1,
108,41997,919,White-bellied Sunbird,1,,1,
108,41997,919,Chinspot Batis,1,,1,
108,41997,919,Tawny-flanked Prinia,1,,1,
108,41997,919,Yellow-fronted Tinkerbird,,1,1,
108,41997,919,Southern Boubou,,2,2,
109,41997,940,Dark-capped Bulbul,1,,1,
109,41997,940,White-bellied Sunbird,1,,1,
109,41997,940,Sombre Greenbul,1,,1,
109,41997,940,Orange-breasted Bushshrike,1,,1,
109,41997,940,Black-backed Puffback,1,,1,
109,41997,940,Emerald-spotted Wood Dove,2,,2,
109,41997,940,Rattling Cisticola,2,,2,
109,41997,940,Southern Boubou,2,,2,
109,41997,940,Red-chested Cuckoo,,1,1,
109,41997,940,Black-collared Barbet,,2,2,
110,41997,959,Eastern Nicator,1,,1,
110,41997,959,White-bellied Sunbird,1,,1,
110,41997,959,Gorgeous Bushshrike,,1,1,
110,41997,959,Sombre Greenbul,,2,2,
111,41997,1015,Emerald-spotted Wood Dove,1,1,2,
111,41997,1015,Sombre Greenbul,1,,1,
111,41997,1015,Black-headed Oriole,1,,1,
111,41997,1015,Dark-capped Bulbul,1,,1,
111,41997,1015,Black-backed Puffback,1,,1,
111,41997,1015,Tawny-flanked Prinia,2,,2,
111,41997,1015,Green-backed Camaroptera,3,,3,
111,41997,1015,Golden-tailed Woodpecker,,1,1,
112,41998,800,Rattling Cisticola,1,1,2,
112,41998,800,Golden-breasted Bunting,1,1,2,
112,41998,800,Dark-capped Bulbul,1,,1,
112,41998,800,Yellow-throated Petronia,1,,1,
112,41998,800,Barn Swallow,1,,1,
112,41998,800,Fork-tailed Drongo,1,,1,
112,41998,800,White-bellied Sunbird,1,,1,
112,41998,800,Red-billed Oxpecker,1,,1,
112,41998,800,Emerald-spotted Wood Dove,,1,1,
112,41998,800,Black-headed Oriole,,1,1,
112,41998,800,Brubru,,1,1,
112,41998,800,Red-backed Shrike,,1,1,
112,41998,800,African Cuckoo,,1,1,
113,41998,825,Tawny-flanked Prinia,1,,1,
113,41998,825,Eastern Nicator,1,,1,
113,41998,825,Long-billed Crombec,1,,1,
113,41998,825,Orange-breasted Bushshrike,1,,1,
113,41998,825,Chinspot Batis,1,,1,
113,41998,825,Emerald-spotted Wood Dove,2,1,3,
113,41998,825,Rattling Cisticola,2,,2,
113,41998,825,Yellow-fronted Canary,2,,2,
113,41998,825,Black-headed Oriole,,1,1,
113,41998,825,Burchell's Coucal,,1,1,
113,41998,825,White-backed Vulture,,1,1,
113,41998,825,European Bee-eater,,1,1,
113,41998,825,Brown-crowned Tchagra,,1,1,
114,41998,840,Purple-crested Turaco,1,,1,
114,41998,840,Crested Barbet,1,,1,
114,41998,840,Chinspot Batis,1,,1,
114,41998,840,Emerald-spotted Wood Dove,1,,1,
114,41998,840,Yellow-fronted Canary,1,,1,
114,41998,840,Blue Waxbill,1,,1,
114,41998,840,Purple-banded Sunbird,1,,1,
114,41998,840,White-bellied Sunbird,2,,2,
114,41998,840,Eastern Nicator,,1,1,
114,41998,840,Rattling Cisticola,,2,2,
115,41998,855,Southern Yellow-billed Hornbill,1,,1,
115,41998,855,Crested Barbet,1,,1,
115,41998,855,Barn Swallow,1,,1,
115,41998,855,White-bellied Sunbird,1,,1,
115,41998,855,Southern Black Flycatcher,1,,1,
115,41998,855,Cape Glossy Starling,1,,1,
115,41998,855,Long-billed Crombec,1,,1,
115,41998,855,Rattling Cisticola,2,,2,
115,41998,855,Southern Grey-headed Sparrow,2,,2,
115,41998,855,Red-billed Quelea,14,,14,
115,41998,855,Brubru,,1,1,
115,41998,855,Emerald-spotted Wood Dove,,1,1,
116,41998,916,White-bellied Sunbird,1,,1,
116,41998,916,Dark-capped Bulbul,1,,1,
116,41998,916,Orange-breasted Bushshrike,1,,1,
116,41998,916,Red-faced Mousebird,1,,1,
116,41998,916,Long-tailed Paradise Whydah,1,,1,
116,41998,916,Rattling Cisticola,2,,2,
116,41998,916,Brubru,,1,1,
116,41998,916,Klaas's Cuckoo,,1,1,
116,41998,916,Emerald-spotted Wood Dove,,1,1,
117,41998,932,Rattling Cisticola,1,,1,
117,41998,932,Purple-banded Sunbird,1,,1,
117,41998,932,Red-billed Oxpecker,1,,1,
117,41998,932,Cape Turtle Dove,1,,1,
117,41998,932,Barn Swallow,1,,1,
117,41998,932,Yellow-fronted Canary,1,,1,
117,41998,932,Black-headed Oriole,1,,1,
117,41998,932,Golden-breasted Bunting,2,,2,
117,41998,932,Spectacled Weaver,,1,1,nest building
117,41998,932,Sombre Greenbul,,1,1,
117,41998,932,Emerald-spotted Wood Dove,,1,1,
117,41998,932,Laughing Dove,,1,1,
117,41998,932,Sabota Lark,,1,1,
117,41998,932,Dark-capped Bulbul,,1,1,
117,41998,932,Black-crowned Tchagra,,1,1,
117,41998,932,European Bee-eater,,2,2,
117,41998,932,Southern Boubou,,2,2,
117,41998,932,Fork-tailed Drongo,,2,2,
118,41998,946,Dark-capped Bulbul,2,,2,
118,41998,946,Rattling Cisticola,3,,3,
118,41998,946,Crowned Lapwing,4,1,5,
118,41998,946,Brubru,,1,1,
118,41998,946,Cape Turtle Dove,,1,1,
119,41998,1000,Rattling Cisticola,1,,1,
119,41998,1000,Dark-capped Bulbul,1,,1,
119,41998,1000,Emerald-spotted Wood Dove,2,,2,
119,41998,1000,White-bellied Sunbird,2,,2,
119,41998,1000,Southern Boubou,2,,2,
119,41998,1000,Sombre Greenbul,,1,1,
119,41998,1000,Chinspot Batis,,1,1,
119,41998,1000,Eastern Nicator,,1,1,
119,41998,1000,Cape Turtle Dove,,2,2,
120,41998,1014,Red-faced Mousebird,1,1,2,
120,41998,1014,Eastern Nicator,1,,1,
120,41998,1014,Cape Turtle Dove,1,,1,
120,41998,1014,Green-backed Camaroptera,1,,1,
120,41998,1014,Crowned Hornbill,1,,1,
120,41998,1014,White-bellied Sunbird,1,,1,
120,41998,1014,Rattling Cisticola,2,,2,
120,41998,1014,Dark-capped Bulbul,2,,2,
120,41998,1014,Sombre Greenbul,,1,1,
120,41998,1014,Orange-breasted Bushshrike,,1,1,
120,41998,1014,Emerald-spotted Wood Dove,,1,1,
120,41998,1014,Black-crowned Tchagra,,1,1,
120,41998,1014,Southern Boubou,,1,1,
120,41998,1014,Black Cuckoo,,1,1,
121,41999,800,Dark-capped Bulbul,1,1,2,
121,41999,800,Emerald-spotted Wood Dove,1,,1,
121,41999,800,Rattling Cisticola,1,,1,
121,41999,800,White-bellied Sunbird,1,,1,
121,41999,800,Tawny-flanked Prinia,1,,1,
121,41999,800,Gorgeous Bushshrike,2,,2,
121,41999,800,Barn Swallow,2,,2,
121,41999,800,Blue Waxbill,2,,2,
121,41999,800,Burchell's Coucal,2,,2,
121,41999,800,Sombre Greenbul,,1,1,
121,41999,800,White-crested Helmetshrike,,2,2,
121,41999,800,Black-headed Oriole,,2,2,
122,41999,817,Dark-capped Bulbul,1,,1,
122,41999,817,Barn Swallow,1,,1,
122,41999,817,Black-headed Oriole,1,,1,
122,41999,817,Scarlet-chested Sunbird,1,,1,
122,41999,817,White-bellied Sunbird,1,,1,
122,41999,817,Rattling Cisticola,2,,2,
122,41999,817,Emerald-spotted Wood Dove,,1,1,
123,41999,832,Dark-capped Bulbul,1,1,2,
123,41999,832,Barn Swallow,1,,1,
123,41999,832,Rattling Cisticola,1,,1,
123,41999,832,Black-headed Oriole,1,,1,
123,41999,832,Emerald-spotted Wood Dove,1,,1,
123,41999,832,White-bellied Sunbird,1,,1,
123,41999,832,Eastern Nicator,,1,1,
123,41999,832,Burchell's Coucal,,1,1,
123,41999,832,Sombre Greenbul,,1,1,
124,41999,850,Bennett's Woodpecker,1,,1,
124,41999,850,Burchell's Coucal,1,,1,
124,41999,850,White-bellied Sunbird,1,,1,
124,41999,850,Scarlet-chested Sunbird,1,,1,
124,41999,850,Emerald-spotted Wood Dove,2,,2,
124,41999,850,African Paradise Flycatcher,2,,2,
124,41999,850,Purple-banded Sunbird,2,,2,
124,41999,850,Black-headed Oriole,,1,1,
124,41999,850,Greater Honeyguide,,1,1,
124,41999,850,Golden-tailed Woodpecker,,1,1,
125,41999,908,Black-headed Oriole,1,2,3,
125,41999,908,White-bellied Sunbird,1,,1,
125,41999,908,Red-backed Shrike,1,,1,
125,41999,908,Burchell's Coucal,1,,1,
125,41999,908,Long-billed Crombec,1,,1,
125,41999,908,White-winged Widowbird,1,,1,
125,41999,908,Grey Tit-Flycatcher,1,,1,
125,41999,908,Gorgeous Bushshrike,2,2,4,
125,41999,908,Dark-capped Bulbul,2,,2,
125,41999,908,Rattling Cisticola,3,,3,
125,41999,908,Arrow-marked Babbler,3,,3,
125,41999,908,Barn Swallow,4,,4,
125,41999,908,Emerald-spotted Wood Dove,,1,1,
125,41999,908,Chinspot Batis,,1,1,
126,41999,928,Black-backed Puffback,1,1,2,
126,41999,928,Rattling Cisticola,1,,1,
126,41999,928,White-bellied Sunbird,1,,1,
126,41999,928,Burchell's Coucal,1,,1,
126,41999,928,Grey Tit-Flycatcher,1,,1,
126,41999,928,Golden-tailed Woodpecker,1,,1,
126,41999,928,Fork-tailed Drongo,1,,1,
126,41999,928,Green-backed Camaroptera,1,,1,
126,41999,928,Gorgeous Bushshrike,2,,2,
126,41999,928,Emerald-spotted Wood Dove,2,,2,
126,41999,928,Dark-capped Bulbul,4,,4,
126,41999,928,Black-headed Oriole,,1,1,
126,41999,928,Sombre Greenbul,,1,1,
127,41999,945,Eastern Nicator,1,1,2,
127,41999,945,Black-headed Oriole,1,,1,
127,41999,945,African Paradise Flycatcher,1,,1,
127,41999,945,Rattling Cisticola,1,,1,
127,41999,945,Scarlet-chested Sunbird,1,,1,
127,41999,945,Cape Glossy Starling,1,,1,food in bill
127,41999,945,Yellow-fronted Canary,1,,1,
127,41999,945,Spotted Flycatcher,1,,1,
127,41999,945,Emerald-spotted Wood Dove,2,,2,
127,41999,945,Brown-hooded Kingfisher,2,,2,
127,41999,945,Burchell's Coucal,,1,1,
127,41999,945,Orange-breasted Bushshrike,,1,1,
127,41999,945,Woodland Kingfisher,,1,1,
127,41999,945,Chinspot Batis,,1,1,
128,41999,1001,Dark-capped Bulbul,1,1,2,
128,41999,1001,Emerald-spotted Wood Dove,1,,1,
128,41999,1001,Black-headed Oriole,1,,1,
128,41999,1001,Scarlet-chested Sunbird,1,,1,
128,41999,1001,Chinspot Batis,1,,1,
128,41999,1001,White-bellied Sunbird,1,,1,
128,41999,1001,Laughing Dove,1,,1,
128,41999,1001,Little Swift,1,,1,
128,41999,1001,Rattling Cisticola,2,,2,
128,41999,1001,Gorgeous Bushshrike,2,,2,
128,41999,1001,Barn Swallow,2,,2,
128,41999,1001,Burchell's Coucal,,1,1,
128,41999,1001,Red-eyed Dove,,1,1,
128,41999,1001,Black-backed Puffback,,1,1,
128,41999,1001,Woodland Kingfisher,,1,1,
128,41999,1001,Long-billed Crombec,,1,1,
129,41999,1022,Black-headed Oriole,1,,1,
129,41999,1022,Rattling Cisticola,1,,1,
129,41999,1022,White-bellied Sunbird,1,,1,
129,41999,1022,Scarlet-chested Sunbird,1,,1,
129,41999,1022,Dark-capped Bulbul,2,,2,
129,41999,1022,Burchell's Coucal,2,,2,
129,41999,1022,Emerald-spotted Wood Dove,2,,2,
129,41999,1022,Barn Swallow,3,,3,
129,41999,1022,Eastern Nicator,,1,1,
129,41999,1022,Purple-crested Turaco,,1,1,
129,41999,1022,Black-backed Puffback,,1,1,
129,41999,1022,Black-crowned Tchagra,,1,1,
130,42002,811,Long-billed Crombec,1,,1,
130,42002,811,Tawny-flanked Prinia,1,,1,
130,42002,811,Barn Swallow,1,,1,
130,42002,811,Arrow-marked Babbler,1,,1,
130,42002,811,Orange-breasted Bushshrike,1,,1,
130,42002,811,Sombre Greenbul,1,,1,
130,42002,811,Natal Spurfowl,1,,1,
130,42002,811,Chinspot Batis,1,,1,
130,42002,811,Dark-capped Bulbul,1,,1,
130,42002,811,Rattling Cisticola,2,1,3,
130,42002,811,Black-headed Oriole,,1,1,
130,42002,811,Emerald-spotted Wood Dove,,1,1,
130,42002,811,Pied Crow,,1,1,
130,42002,811,Black Cuckoo,,1,1,
131,42002,826,Helmeted Guineafowl,1,1,2,
131,42002,826,Sombre Greenbul,1,,1,
131,42002,826,Rattling Cisticola,1,,1,
131,42002,826,Red-fronted Tinkerbird,1,,1,
131,42002,826,White-bellied Sunbird,1,,1,
131,42002,826,Black-headed Oriole,1,,1,
131,42002,826,Grey-headed Bushshrike,1,,1,
131,42002,826,Yellow-fronted Canary,1,,1,
131,42002,826,Black Cuckoo,1,,1,
131,42002,826,Bar-throated Apalis,1,,1,
131,42002,826,Dark-capped Bulbul,1,,1,
131,42002,826,Green-backed Camaroptera,3,,3,
131,42002,826,Eastern Nicator,,1,1,
131,42002,826,Black-collared Barbet,,2,2,
132,42002,841,Eastern Nicator,1,,1,
132,42002,841,Brubru,1,,1,
132,42002,841,Red-fronted Tinkerbird,1,,1,
132,42002,841,Barn Swallow,1,,1,
132,42002,841,Southern Boubou,2,,2,
132,42002,841,Sombre Greenbul,2,,2,
132,42002,841,Red-backed Shrike,2,,2,
132,42002,841,Emerald-spotted Wood Dove,,1,1,
133,42002,856,Red-fronted Tinkerbird,1,,1,
133,42002,856,Eastern Nicator,1,,1,
133,42002,856,Dark-capped Bulbul,1,,1,
133,42002,856,White-bellied Sunbird,1,,1,
133,42002,856,Grey-headed Bushshrike,1,,1,
133,42002,856,Chinspot Batis,1,,1,
133,42002,856,Black Cuckooshrike,1,,1,
