GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
60,No,20151206,510,Terrestrial Brownbul,0,2,2,none
60,No,20151206,510,Black Cuckooshrike,0,2,2,none
60,No,20151206,510,Emerald-spotted Wood Dove,2,1,3,none
60,No,20151206,510,Kurrichane Thrush,0,1,1,none
60,No,20151206,510,Sombre Greenbul,0,1,1,none
60,No,20151206,510,Red-eyed Dove,0,1,1,none
60,No,20151206,510,Violet-backed Starling,0,1,1,none
60,No,20151206,510,Dark-capped Bulbul,2,0,2,none
60,No,20151206,510,African Green Pigeon,2,0,2,none
60,No,20151206,510,White-bellied Sunbird,1,0,1,none
60,No,20151206,510,Spotted Flycatcher,1,0,1,none
60,No,20151206,510,Woodland Kingfisher,1,0,1,none
60,No,20151206,510,Chinspot Batis,1,0,1,none
60,No,20151206,726,Green Wood-Hoopoe,0,3,3,none
60,No,20151206,726,Emerald-spotted Wood Dove,1,1,2,none
60,No,20151206,726,Dark-capped Bulbul,0,1,1,none
60,No,20151206,726,Violet-backed Starling,0,1,1,none
60,No,20151206,726,Burchells Coucal,0,1,1,none
60,No,20151206,726,Kurrichane Thrush,0,1,1,none
60,No,20151206,726,Crested Guineafowl,5,0,5,none
60,No,20151206,726,White-bellied Sunbird,2,0,2,none
60,No,20151206,726,Yellow-fronted Canary,2,0,2,none
60,No,20151206,726,Terrestrial Brownbul,2,0,2,none
60,No,20151206,726,Blue Waxbill,2,0,2,none
60,No,20151206,726,Southern Black Tit,2,0,2,none
60,No,20151206,726,Woodland Kingfisher,1,0,1,none
60,No,20151206,726,Spotted Flycatcher,1,0,1,none
60,No,20151206,726,African Green Pigeon,1,0,1,none
60,No,20151206,726,Chinspot Batis,1,0,1,none
60,No,20151212,438,Emerald-spotted Wood Dove,1,1,2,none
60,No,20151212,438,Grey-headed Bushshrike,0,1,1,none
60,No,20151212,438,Violet-backed Starling,0,1,1,none
60,No,20151212,438,Red-eyed Dove,0,1,1,none
60,No,20151212,438,Black-headed Oriole,0,1,1,none
60,No,20151212,438,Burchells Coucal,0,1,1,none
60,No,20151212,438,Green Wood-Hoopoe,3,0,3,none
60,No,20151212,438,Dark-capped Bulbul,2,0,2,none
60,No,20151212,438,Southern Grey-headed Sparrow,2,0,2,none
60,No,20151212,438,Woodland Kingfisher,1,0,1,none
60,No,20151212,438,White-bellied Sunbird,1,0,1,none
60,No,20151212,438,Scarlet-chested Sunbird,1,0,1,none
60,No,20151212,438,Kurrichane Thrush,1,0,1,none
60,No,20151212,438,Black Cuckooshrike,1,0,1,none
60,No,20151212,438,Golden-breasted Bunting,1,0,1,none
60,No,20151212,438,Purple-banded Sunbird,1,0,1,none
60,No,20151212,438,Yellow-fronted Canary,1,0,1,none
60,No,20151212,706,Emerald-spotted Wood Dove,0,2,2,none
60,No,20151212,706,Sombre Greenbul,0,1,1,none
60,No,20151212,706,Kurrichane Thrush,0,1,1,none
60,No,20151212,706,Black Cuckooshrike,0,1,1,none
60,No,20151212,706,Red-eyed Dove,0,1,1,none
60,No,20151212,706,Black-crowned Tchagra,0,1,1,none
60,No,20151212,706,Dark-capped Bulbul,2,0,2,none
60,No,20151212,706,Blue Waxbill,2,0,2,none
60,No,20151212,706,Fork-tailed Drongo,2,0,2,none
60,No,20151212,706,Woodland Kingfisher,1,0,1,none
60,No,20151212,706,Rattling Cisticola,1,0,1,none
60,No,20151212,706,Yellow-fronted Canary,1,0,1,none
60,No,20151212,706,Willow Warbler,1,0,1,none
60,No,20151212,706,Purple-banded Sunbird,1,0,1,none
60,No,20151212,706,Golden-tailed Woodpecker,1,0,1,none
60,No,20151212,706,Purple-crested Turaco,1,0,1,none
58,Yes,20151024,623,Crested Guineafowl,0,4,4,none
58,Yes,20151024,623,Terrestrial Brownbul,0,3,3,none
58,Yes,20151024,623,Retz Helmetshrike,0,2,2,none
58,Yes,20151024,623,Emerald-spotted Wood Dove,0,2,2,none
58,Yes,20151024,623,Black-headed Oriole,0,1,1,none
58,Yes,20151024,623,Blue Waxbill,2,0,2,none
58,Yes,20151024,623,Fork-tailed Drongo,2,0,2,none
58,Yes,20151024,623,Bateleur,2,0,2,none
58,Yes,20151024,623,Brubru,2,0,2,none
58,Yes,20151024,623,Cape Glossy Starling,2,0,2,none
58,Yes,20151024,623,Yellow-throated Petronia,1,0,1,none
58,Yes,20151024,623,Tawny-flanked Prinia,1,0,1,none
58,Yes,20151024,623,Black Cuckooshrike,1,0,1,none
58,Yes,20151024,623,Common Scimitarbill,1,0,1,none
58,Yes,20151024,634,Dark-capped Bulbul,0,2,2,none
58,Yes,20151024,634,African Paradise Flycatcher,1,1,2,none
58,Yes,20151024,634,Emerald-spotted Wood Dove,0,1,1,none
58,Yes,20151024,634,Black-headed Oriole,0,1,1,none
58,Yes,20151024,634,Purple-banded Sunbird,0,1,1,none
58,Yes,20151024,634,African Green Pigeon,0,1,1,none
58,Yes,20151024,634,Brown-hooded Kingfisher,0,1,1,none
58,Yes,20151024,634,Cardinal Woodpecker,0,1,1,none
58,Yes,20151024,634,Green-backed Camaroptera,0,1,1,none
58,Yes,20151024,634,Cape Glossy Starling,2,0,2,none
58,Yes,20151024,634,Brubru,2,0,2,none
58,Yes,20151024,634,Golden-tailed Woodpecker,1,0,1,none
58,Yes,20151024,634,Blue Waxbill,1,0,1,none
58,Yes,20151024,634,Tawny-flanked Prinia,1,0,1,none
58,Yes,20151024,634,Dark Chanting Goshawk,1,0,1,none
58,Yes,20151031,605,Southern Black Tit,0,3,3,none
58,Yes,20151031,605,Emerald-spotted Wood Dove,0,1,1,none
58,Yes,20151031,605,Black Cuckooshrike,0,1,1,none
58,Yes,20151031,605,Black-headed Oriole,0,1,1,none
58,Yes,20151031,605,Tawny-flanked Prinia,0,1,1,none
58,Yes,20151031,605,Black Cuckoo,0,1,1,none
58,Yes,20151031,605,African Hoopoe,0,1,1,none
58,Yes,20151031,605,Kurrichane Thrush,0,1,1,none
58,Yes,20151031,605,White-crested Helmetshrike,3,0,3,none
58,Yes,20151031,605,Brubru,2,0,2,none
58,Yes,20151031,605,Dark-capped Bulbul,2,0,2,none
58,Yes,20151031,605,White-bellied Sunbird,1,0,1,none
58,Yes,20151031,605,Red-eyed Dove,1,0,1,none
58,Yes,20151031,605,Yellow-fronted Canary,1,0,1,none
58,Yes,20151031,751,Terrestrial Brownbul,0,2,2,none
58,Yes,20151031,751,Black-headed Oriole,0,1,1,none
58,Yes,20151031,751,Yellow-breasted Apalis,0,1,1,none
58,Yes,20151031,751,Black Cuckooshrike,0,1,1,none
58,Yes,20151031,751,Tawny-flanked Prinia,0,1,1,none
58,Yes,20151031,751,African Paradise Flycatcher,0,1,1,none
58,Yes,20151031,751,White-bellied Sunbird,0,1,1,none
58,Yes,20151031,751,Kurrichane Thrush,0,1,1,none
58,Yes,20151031,751,Dark-capped Bulbul,1,0,1,none
58,Yes,20151031,751,Red-eyed Dove,1,0,1,none
58,Yes,20151108,448,Terrestrial Brownbul,0,3,3,none
58,Yes,20151108,448,Dark-capped Bulbul,2,1,3,none
58,Yes,20151108,448,Yellow-fronted Canary,0,1,1,none
58,Yes,20151108,448,Golden-tailed Woodpecker,0,1,1,none
58,Yes,20151108,448,Scarlet-chested Sunbird,0,1,1,none
58,Yes,20151108,448,Black-headed Oriole,0,1,1,none
58,Yes,20151108,448,Southern Grey-headed Sparrow,2,0,2,none
58,Yes,20151108,448,White-crested Helmetshrike,2,0,2,none
58,Yes,20151108,448,Blue Waxbill,2,0,2,none
58,Yes,20151108,448,Rattling Cisticola,1,0,1,none
58,Yes,20151108,448,African Paradise Flycatcher,1,0,1,none
58,Yes,20151108,448,Emerald-spotted Wood Dove,1,0,1,none
58,Yes,20151108,448,Black Cuckooshrike,1,0,1,none
58,Yes,20151108,711,Red-billed Oxpecker,1,2,3,none
58,Yes,20151108,711,Emerald-spotted Wood Dove,2,1,3,none
58,Yes,20151108,711,Grey-headed Bushshrike,0,1,1,none
58,Yes,20151108,711,Violet-backed Starling,0,1,1,none
58,Yes,20151108,711,Red-capped Robin-Chat,0,1,1,none
58,Yes,20151108,711,White-crested Helmetshrike,3,0,3,none
58,Yes,20151108,711,Dark-capped Bulbul,2,0,2,none
58,Yes,20151108,711,Pale Flycatcher,2,0,2,none
58,Yes,20151108,711,African Paradise Flycatcher,2,0,2,none
58,Yes,20151108,711,Lesser Striped Swallow,2,0,2,none
58,Yes,20151108,711,Brubru,2,0,2,none
58,Yes,20151108,711,Yellow-fronted Canary,2,0,2,none
58,Yes,20151108,711,African Firefinch,2,0,2,none
58,Yes,20151108,711,Southern Grey-headed Sparrow,2,0,2,none
58,Yes,20151108,711,Golden-breasted Bunting,2,0,2,none
58,Yes,20151108,711,Rattling Cisticola,1,0,1,none
58,Yes,20151108,711,Purple-banded Sunbird,1,0,1,none
58,Yes,20151124,516,Black-headed Oriole,0,2,2,none
58,Yes,20151124,516,Southern Boubou,0,2,2,none
58,Yes,20151124,516,Kurrichane Thrush,0,1,1,none
58,Yes,20151124,516,Grey-headed Bushshrike,0,1,1,none
58,Yes,20151124,516,Black-backed Puffback,0,1,1,none
58,Yes,20151124,516,African Hoopoe,0,1,1,none
58,Yes,20151124,516,Eastern Nicator,0,1,1,none
58,Yes,20151124,516,Black Cuckooshrike,0,1,1,none
58,Yes,20151124,516,Woodland Kingfisher,0,1,1,none
58,Yes,20151124,516,Red-eyed Dove,0,1,1,none
58,Yes,20151124,516,Blue Waxbill,0,1,1,none
58,Yes,20151124,516,Long-billed Crombec,0,1,1,none
58,Yes,20151124,516,White-crested Helmetshrike,5,0,5,none
58,Yes,20151124,516,Terrestrial Brownbul,3,0,3,none
58,Yes,20151124,516,Emerald-spotted Wood Dove,2,0,2,none
58,Yes,20151124,516,Fork-tailed Drongo,2,0,2,none
58,Yes,20151124,516,Southern Black Tit,2,0,2,none
58,Yes,20151124,516,Grey Tit-Flycatcher,1,0,1,none
58,Yes,20151124,516,Red-billed Oxpecker,1,0,1,none
58,Yes,20151124,516,Dark-capped Bulbul,1,0,1,none
58,Yes,20151124,516,Chinspot Batis,1,0,1,none
58,Yes,20151124,516,Tawny-flanked Prinia,1,0,1,none
58,Yes,20151124,516,Cardinal Woodpecker,1,0,1,none
58,Yes,20151124,516,Rattling Cisticola,1,0,1,none
58,Yes,20151124,516,African Paradise Flycatcher,1,0,1,none
58,Yes,20151124,722,Southern Boubou,0,2,2,none
58,Yes,20151124,722,Golden-breasted Bunting,2,1,3,none
58,Yes,20151124,722,White-browed Scrub Robin,0,1,1,none
58,Yes,20151124,722,Red-chested Cuckoo,0,1,1,none
58,Yes,20151124,722,Red-eyed Dove,0,1,1,none
58,Yes,20151124,722,Purple-banded Sunbird,0,1,1,none
58,Yes,20151124,722,Jacobin Cuckoo,0,1,1,none
58,Yes,20151124,722,Woodland Kingfisher,0,1,1,none
58,Yes,20151124,722,Eastern Nicator,0,1,1,none
58,Yes,20151124,722,Southern Grey-headed Sparrow,0,1,1,none
58,Yes,20151124,722,Dark-capped Bulbul,2,0,2,none
58,Yes,20151124,722,Emerald-spotted Wood Dove,2,0,2,none
58,Yes,20151124,722,Yellow-breasted Apalis,2,0,2,none
58,Yes,20151124,722,Tawny-flanked Prinia,1,0,1,none
58,Yes,20151124,722,Golden-tailed Woodpecker,1,0,1,none
58,Yes,20151124,722,Kurrichane Thrush,1,0,1,none
58,Yes,20151124,722,Rattling Cisticola,1,0,1,none
58,Yes,20151124,722,White-bellied Sunbird,1,0,1,none
58,Yes,20151124,722,African Paradise Flycatcher,1,0,1,none
58,Yes,20151124,722,Cardinal Woodpecker,1,0,1,none
58,Yes,20151206,527,White-crested Helmetshrike,1,2,3,none
58,Yes,20151206,527,Southern Boubou,0,2,2,none
58,Yes,20151206,527,Crested Guineafowl,0,2,2,none
58,Yes,20151206,527,Terrestrial Brownbul,1,1,2,none
58,Yes,20151206,527,Bearded Woodpecker,0,1,1,none
58,Yes,20151206,527,Yellow-throated Petronia,0,1,1,none
58,Yes,20151206,527,Golden-breasted Bunting,0,1,1,none
58,Yes,20151206,527,Sombre Greenbul,0,1,1,none
58,Yes,20151206,527,Eastern Nicator,0,1,1,none
58,Yes,20151206,527,Black-backed Puffback,0,1,1,none
58,Yes,20151206,527,Red-billed Oxpecker,0,1,1,none
58,Yes,20151206,527,African Green Pigeon,2,0,2,none
58,Yes,20151206,527,Fork-tailed Drongo,2,0,2,none
58,Yes,20151206,527,Green-backed Camaroptera,2,0,2,none
58,Yes,20151206,527,Emerald-spotted Wood Dove,2,0,2,none
58,Yes,20151206,527,Dark-capped Bulbul,2,0,2,none
58,Yes,20151206,527,Yellow-fronted Canary,2,0,2,none
58,Yes,20151206,527,White-bellied Sunbird,2,0,2,none
58,Yes,20151206,527,Southern Black Tit,2,0,2,none
58,Yes,20151206,527,Black-crowned Tchagra,1,0,1,none
58,Yes,20151206,527,Black Cuckooshrike,1,0,1,none
58,Yes,20151206,527,Brown-hooded Kingfisher,1,0,1,none
58,Yes,20151206,527,Spotted Flycatcher,1,0,1,none
58,Yes,20151206,527,Rattling Cisticola,1,0,1,none
58,Yes,20151206,527,Cardinal Woodpecker,1,0,1,none
58,Yes,20151206,527,Woodland Kingfisher,1,0,1,none
58,Yes,20151206,527,Cape Glossy Starling,1,0,1,none
58,Yes,20151206,742,Terrestrial Brownbul,0,2,2,none
58,Yes,20151206,742,Southern Boubou,0,2,2,none
58,Yes,20151206,742,Yellow-throated Petronia,1,1,2,none
58,Yes,20151206,742,Black-headed Oriole,0,1,1,none
58,Yes,20151206,742,White-browed Scrub Robin,0,1,1,none
58,Yes,20151206,742,Eastern Nicator,0,1,1,none
58,Yes,20151206,742,Common Scimitarbill,0,1,1,none
58,Yes,20151206,742,Kurrichane Thrush,0,1,1,none
58,Yes,20151206,742,Fork-tailed Drongo,0,1,1,none
58,Yes,20151206,742,Brubru,0,1,1,none
58,Yes,20151206,742,Black-crowned Tchagra,0,1,1,none
58,Yes,20151206,742,White-bellied Sunbird,2,0,2,visiting nest; building
58,Yes,20151206,742,Emerald-spotted Wood Dove,2,0,2,none
58,Yes,20151206,742,Dark-capped Bulbul,2,0,2,none
58,Yes,20151206,742,Green-backed Camaroptera,1,0,1,none
58,Yes,20151206,742,Woodland Kingfisher,1,0,1,none
58,Yes,20151214,520,Southern Boubou,0,2,2,none
58,Yes,20151214,520,Green-backed Camaroptera,0,2,2,none
58,Yes,20151214,520,Yellow-breasted Apalis,0,2,2,none
58,Yes,20151214,520,Eastern Nicator,0,1,1,none
58,Yes,20151214,520,Fork-tailed Drongo,0,1,1,none
58,Yes,20151214,520,Long-billed Crombec,0,1,1,none
58,Yes,20151214,520,Kurrichane Thrush,0,1,1,none
58,Yes,20151214,520,Terrestrial Brownbul,3,0,3,none
58,Yes,20151214,520,Rattling Cisticola,3,0,3,none
58,Yes,20151214,520,Lesser Striped Swallow,2,0,2,none
58,Yes,20151214,520,Emerald-spotted Wood Dove,2,0,2,none
58,Yes,20151214,520,Black Cuckooshrike,2,0,2,none
58,Yes,20151214,520,Brown-hooded Kingfisher,1,0,1,none
58,Yes,20151214,520,Black-crowned Tchagra,1,0,1,none
58,Yes,20151214,520,Red-eyed Dove,1,0,1,none
58,Yes,20151214,520,Golden-tailed Woodpecker,1,0,1,none
58,Yes,20151214,520,Cape Glossy Starling,1,0,1,none
58,Yes,20151214,849,Cardinal Woodpecker,0,1,1,none
58,Yes,20151214,849,Southern Boubou,0,1,1,none
58,Yes,20151214,849,Black Cuckooshrike,0,1,1,none
58,Yes,20151214,849,Kurrichane Thrush,0,1,1,none
58,Yes,20151214,849,Black-backed Puffback,0,1,1,none
58,Yes,20151214,849,White-browed Scrub Robin,0,1,1,none
58,Yes,20151214,849,Woodland Kingfisher,0,1,1,none
58,Yes,20151214,849,Eastern Nicator,0,1,1,none
58,Yes,20151214,849,Emerald-spotted Wood Dove,3,0,3,none
58,Yes,20151214,849,Dark-capped Bulbul,2,0,2,none
58,Yes,20151214,849,Yellow-fronted Canary,2,0,2,none
58,Yes,20151214,849,Rattling Cisticola,2,0,2,nest material in bill
58,Yes,20151214,849,Southern Black Tit,2,0,2,none
58,Yes,20151214,849,Scarlet-chested Sunbird,1,0,1,none
58,Yes,20151214,849,Black-headed Oriole,1,0,1,none
58,Yes,20151214,849,Black-crowned Tchagra,1,0,1,none
58,Yes,20151214,849,White-bellied Sunbird,1,0,1,none
58,Yes,20151214,849,Red-eyed Dove,1,0,1,none
58,Yes,20151214,849,Tawny-flanked Prinia,1,0,1,none
58,Yes,20151214,849,Cape Glossy Starling,1,0,1,none
58,Yes,20151214,849,Yellow-throated Petronia,1,0,1,none
58,Yes,20151214,849,Willow Warbler,1,0,1,none
55,Yes,20151024,700,Dark-capped Bulbul,0,2,2,none
55,Yes,20151024,700,Emerald-spotted Wood Dove,1,1,2,none
55,Yes,20151024,700,Kurrichane Thrush,1,1,2,none
55,Yes,20151024,700,Black Cuckooshrike,0,1,1,none
55,Yes,20151024,700,Red-eyed Dove,0,1,1,none
55,Yes,20151024,700,Neddicky,0,1,1,none
55,Yes,20151024,700,Fork-tailed Drongo,3,0,3,none
55,Yes,20151024,700,Southern Black Tit,2,0,2,none
55,Yes,20151024,711,Golden-tailed Woodpecker,0,1,1,none
55,Yes,20151024,711,Red-eyed Dove,0,1,1,none
55,Yes,20151024,711,Yellow-fronted Canary,0,1,1,none
55,Yes,20151024,711,Brubru,0,1,1,none
55,Yes,20151024,711,Violet-backed Starling,0,1,1,none
55,Yes,20151024,711,Emerald-spotted Wood Dove,4,0,4,none
55,Yes,20151024,711,Black Cuckooshrike,2,0,2,none
55,Yes,20151024,711,Dark-capped Bulbul,2,0,2,none
55,Yes,20151024,711,Southern Black Tit,2,0,2,none
55,Yes,20151024,711,White-bellied Sunbird,1,0,1,none
55,Yes,20151024,711,Fork-tailed Drongo,1,0,1,none
55,Yes,20151024,711,Willow Warbler,1,0,1,none
55,Yes,20151024,711,Purple-banded Sunbird,1,0,1,none
55,Yes,20151031,631,Cape Glossy Starling,0,2,2,none
55,Yes,20151031,631,White-bellied Sunbird,0,1,1,none
55,Yes,20151031,631,African Paradise Flycatcher,0,1,1,none
55,Yes,20151031,631,Red-eyed Dove,0,1,1,none
55,Yes,20151031,631,Dark-capped Bulbul,3,0,3,none
55,Yes,20151031,631,Kurrichane Thrush,2,0,2,none
55,Yes,20151031,631,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151031,631,Black Cuckooshrike,1,0,1,none
55,Yes,20151031,631,Yellow-throated Petronia,1,0,1,none
55,Yes,20151031,631,African Green Pigeon,1,0,1,none
55,Yes,20151031,642,Fork-tailed Drongo,1,1,2,none
55,Yes,20151031,642,Black Cuckooshrike,0,1,1,none
55,Yes,20151031,642,Red-eyed Dove,0,1,1,none
55,Yes,20151031,642,Dark-capped Bulbul,2,0,2,none
55,Yes,20151031,642,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151031,642,Cape Glossy Starling,2,0,2,none
55,Yes,20151031,642,Southern Black Tit,2,0,2,none
55,Yes,20151031,642,Yellow-fronted Canary,2,0,2,none
55,Yes,20151031,642,African Paradise Flycatcher,1,0,1,none
55,Yes,20151108,510,Golden-tailed Woodpecker,0,1,1,none
55,Yes,20151108,510,Black Cuckooshrike,0,1,1,none
55,Yes,20151108,510,Emerald-spotted Wood Dove,0,1,1,none
55,Yes,20151108,510,Yellow-throated Petronia,0,1,1,none
55,Yes,20151108,510,Burchells Coucal,0,1,1,none
55,Yes,20151108,510,Dark-capped Bulbul,3,0,3,none
55,Yes,20151108,510,Kurrichane Thrush,2,0,2,none
55,Yes,20151108,510,Yellow-fronted Canary,2,0,2,none
55,Yes,20151108,510,Yellow-fronted Canary,1,0,1,none
55,Yes,20151108,510,African Paradise Flycatcher,1,0,1,none
55,Yes,20151108,734,Grey-headed Bushshrike,0,1,1,none
55,Yes,20151108,734,Chinspot Batis,0,1,1,none
55,Yes,20151108,734,African Paradise Flycatcher,4,0,4,none
55,Yes,20151108,734,Dark-capped Bulbul,2,0,2,none
55,Yes,20151108,734,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151108,734,Kurrichane Thrush,1,0,1,none
55,Yes,20151125,450,Terrestrial Brownbul,0,3,3,none
55,Yes,20151125,450,African Paradise Flycatcher,0,1,1,none
55,Yes,20151125,450,Black-headed Oriole,0,1,1,none
55,Yes,20151125,450,Emerald-spotted Wood Dove,0,1,1,none
55,Yes,20151125,450,African Hoopoe,0,1,1,none
55,Yes,20151125,450,Southern Grey-headed Sparrow,0,1,1,none
55,Yes,20151125,450,Dark-capped Bulbul,3,0,3,none
55,Yes,20151125,450,Fork-tailed Drongo,3,0,3,none
55,Yes,20151125,450,White-crested Helmetshrike,3,0,3,none
55,Yes,20151125,450,Scarlet-chested Sunbird,3,0,3,none
55,Yes,20151125,450,Southern Black Tit,2,0,2,none
55,Yes,20151125,450,Spotted Flycatcher,1,0,1,none
55,Yes,20151125,450,Black Cuckooshrike,1,0,1,none
55,Yes,20151125,450,Golden-tailed Woodpecker,1,0,1,none
55,Yes,20151125,450,Yellow-fronted Canary,1,0,1,none
55,Yes,20151125,746,Kurrichane Thrush,0,2,2,none
55,Yes,20151125,746,Brown-crowned Tchagra,0,1,1,none
55,Yes,20151125,746,White-bellied Sunbird,0,1,1,none
55,Yes,20151125,746,Dark-capped Bulbul,3,0,3,none
55,Yes,20151125,746,African Paradise Flycatcher,2,0,2,none
55,Yes,20151125,746,Red-billed Oxpecker,2,0,2,none
55,Yes,20151125,746,Blue Waxbill,2,0,2,none
55,Yes,20151125,746,Cape White-Eye,1,0,1,none
55,Yes,20151125,746,Emerald-spotted Wood Dove,1,0,1,none
55,Yes,20151125,746,Southern Black Tit,1,0,1,none
55,Yes,20151205,507,White-browed Scrub Robin,0,1,1,none
55,Yes,20151205,507,Burchells Coucal,0,1,1,none
55,Yes,20151205,507,African Hoopoe,0,1,1,none
55,Yes,20151205,507,Fork-tailed Drongo,0,1,1,none
55,Yes,20151205,507,Green Wood-Hoopoe,3,0,3,none
55,Yes,20151205,507,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151205,507,Dark-capped Bulbul,2,0,2,none
55,Yes,20151205,507,White-bellied Sunbird,1,0,1,none
55,Yes,20151205,507,Southern Black Tit,1,0,1,none
55,Yes,20151205,744,Striped Kingfisher,0,2,2,none
55,Yes,20151205,744,Grey-headed Bushshrike,0,1,1,none
55,Yes,20151205,744,White-browed Scrub Robin,0,1,1,none
55,Yes,20151205,744,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151205,744,Kurrichane Thrush,1,0,1,none
55,Yes,20151205,744,White-bellied Sunbird,1,0,1,none
55,Yes,20151205,744,Fork-tailed Drongo,1,0,1,none
55,Yes,20151205,744,Orange-breasted Bushshrike,1,0,1,none
55,Yes,20151205,744,Dark-capped Bulbul,1,0,1,none
55,Yes,20151205,744,White-bellied Sunbird,1,0,1,none
55,Yes,20151214,542,Emerald-spotted Wood Dove,2,1,3,none
55,Yes,20151214,542,Black-headed Oriole,0,1,1,none
55,Yes,20151214,542,Chinspot Batis,0,1,1,none
55,Yes,20151214,542,Red-eyed Dove,0,1,1,none
55,Yes,20151214,542,Black Cuckoo,0,1,1,none
55,Yes,20151214,542,Fork-tailed Drongo,0,1,1,none
55,Yes,20151214,542,Golden-tailed Woodpecker,0,1,1,none
55,Yes,20151214,542,White-crested Helmetshrike,3,0,3,none
55,Yes,20151214,542,Kurrichane Thrush,2,0,2,none
55,Yes,20151214,542,Southern Black Tit,2,0,2,none
55,Yes,20151214,542,Yellow-throated Petronia,1,0,1,none
55,Yes,20151214,542,Scarlet-chested Sunbird,1,0,1,none
55,Yes,20151214,542,Yellow-breasted Apalis,1,0,1,none
55,Yes,20151214,542,Dark-capped Bulbul,1,0,1,none
55,Yes,20151214,542,Yellow-fronted Canary,1,0,1,none
55,Yes,20151214,826,Black-backed Puffback,0,1,1,none
55,Yes,20151214,826,Yellow-fronted Canary,3,0,3,none
55,Yes,20151214,826,Emerald-spotted Wood Dove,2,0,2,none
55,Yes,20151214,826,Cape White-Eye,2,0,2,none
55,Yes,20151214,826,Yellow-breasted Apalis,1,0,1,none
55,Yes,20151214,826,White-bellied Sunbird,1,0,1,none
55,Yes,20151214,826,Black-headed Oriole,1,0,1,none
55,Yes,20151214,826,Kurrichane Thrush,1,0,1,none
55,Yes,20151214,826,Scarlet-chested Sunbird,1,0,1,none
53,No,20151024,739,Blue Waxbill,5,0,5,none
53,No,20151024,739,Southern Grey-headed Sparrow,3,0,3,none
53,No,20151024,739,Southern Black Tit,3,0,3,none
53,No,20151024,739,Golden-breasted Bunting,2,0,2,none
53,No,20151024,739,Scarlet-chested Sunbird,2,0,2,none
53,No,20151024,739,Grey Penduline Tit,1,0,1,none
53,No,20151024,750,Kurrichane Thrush,0,1,1,none
53,No,20151024,750,Long-billed Crombec,0,1,1,none
53,No,20151024,750,Dark-capped Bulbul,0,1,1,none
53,No,20151024,750,Blue Waxbill,3,0,3,none
53,No,20151024,750,Southern Black Tit,2,0,2,none
53,No,20151024,750,Scarlet-chested Sunbird,1,0,1,none
53,No,20151024,750,Grey Penduline Tit,1,0,1,none
53,No,20151024,750,Yellow-breasted Apalis,1,0,1,none
53,No,20151031,708,Red-billed Oxpecker,0,2,2,none
53,No,20151031,708,Violet-backed Starling,0,1,1,none
53,No,20151031,708,Dark-capped Bulbul,0,1,1,none
53,No,20151031,708,Yellow-throated Petronia,0,1,1,none
53,No,20151031,708,Kurrichane Thrush,0,1,1,none
53,No,20151031,708,African Green Pigeon,0,1,1,none
53,No,20151031,708,Black Cuckoo,0,1,1,none
53,No,20151031,708,Yellow-breasted Apalis,0,1,1,none
53,No,20151031,708,Red-eyed Dove,0,1,1,none
53,No,20151031,708,Long-billed Crombec,0,1,1,none
53,No,20151031,708,Yellow-fronted Canary,2,0,2,none
53,No,20151031,708,Grey Tit-Flycatcher,2,0,2,none
53,No,20151031,708,Emerald-spotted Wood Dove,1,0,1,none
53,No,20151031,708,Blue Waxbill,1,0,1,none
53,No,20151031,708,Southern Grey-headed Sparrow,1,0,1,none
53,No,20151031,708,Black-backed Puffback,1,0,1,none
53,No,20151031,720,Grey Tit-Flycatcher,2,1,3,nest material in bill
53,No,20151031,720,Emerald-spotted Wood Dove,1,1,2,none
53,No,20151031,720,Red-eyed Dove,0,1,1,none
53,No,20151031,720,Yellow-throated Petronia,0,1,1,none
53,No,20151031,720,Yellow-breasted Apalis,0,1,1,none
53,No,20151031,720,Blue Waxbill,2,0,2,none
53,No,20151031,720,Yellow-fronted Canary,2,0,2,none
53,No,20151031,720,Black-backed Puffback,1,0,1,none
53,No,20151031,720,Violet-backed Starling,1,0,1,none
53,No,20151031,720,Dark-capped Bulbul,1,0,1,none
53,No,20151031,720,Southern Grey-headed Sparrow,1,0,1,none
53,No,20151108,534,Dark-capped Bulbul,2,1,3,none
53,No,20151108,534,Emerald-spotted Wood Dove,1,1,2,none
53,No,20151108,534,Yellow-breasted Apalis,0,1,1,none
53,No,20151108,534,White-browed Scrub Robin,0,1,1,none
53,No,20151108,534,Violet-backed Starling,2,0,2,none
53,No,20151108,534,Brubru,2,0,2,none
53,No,20151108,534,Blue Waxbill,2,0,2,none
53,No,20151108,534,Yellow-fronted Canary,2,0,2,none
53,No,20151108,534,Neddicky,1,0,1,none
53,No,20151108,534,Yellow-throated Petronia,1,0,1,none
53,No,20151108,534,Southern Black Tit,1,0,1,none
53,No,20151108,534,Cardinal Woodpecker,1,0,1,none
53,No,20151108,534,Kurrichane Thrush,1,0,1,none
53,No,20151108,534,Cape Glossy Starling,1,0,1,none
53,No,20151108,534,African Hoopoe,1,0,1,none
